Datetime,Open,High,Low,Close,Volume
2023-09-25 13:13:32,1.06113,1.06116,1.06113,1.06113,5.0
2023-09-25 13:13:33,1.06113,1.06114,1.0611,1.0611,4.0
2023-09-25 13:13:34,1.06112,1.06116,1.06112,1.06112,5.0
2023-09-25 13:13:35,1.06116,1.06119,1.06115,1.06115,5.0
2023-09-25 13:13:36,1.06115,1.06119,1.06115,1.06116,5.0
2023-09-25 13:13:37,1.06116,1.06119,1.06116,1.06116,0.0
2023-09-25 13:13:38,1.06117,1.06122,1.06117,1.06118,5.0
2023-09-25 13:13:39,1.06118,1.06121,1.06118,1.06118,5.0
2023-09-25 13:13:40,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:41,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:42,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:43,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:44,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:45,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:46,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:47,1.06118,1.0612,1.06118,1.06118,5.0
2023-09-25 13:13:48,1.06114,1.06118,1.06114,1.06117,9.0
2023-09-25 13:13:49,1.06115,1.06117,1.06114,1.06115,4.0
2023-09-25 13:13:50,1.06115,1.06117,1.06114,1.06114,4.0
2023-09-25 13:13:51,1.06115,1.06119,1.06115,1.06115,4.0
2023-09-25 13:13:52,1.06118,1.06121,1.06118,1.06118,4.0
2023-09-25 13:13:53,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:54,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:55,1.06118,1.06121,1.06118,1.06118,0.0
2023-09-25 13:13:56,1.06118,1.06124,1.06118,1.06122,4.0
2023-09-25 13:13:57,1.06121,1.06124,1.06119,1.06121,2.0
2023-09-25 13:13:58,1.06121,1.06124,1.06121,1.06121,0.0
2023-09-25 13:13:59,1.06119,1.06121,1.06109,1.06117,1.0
2023-09-25 13:14:00,1.06117,1.0612,1.06117,1.06117,0.0
2023-09-25 13:14:01,1.0611,1.06113,1.06109,1.06111,4.0
2023-09-25 13:14:02,1.06113,1.06116,1.06113,1.06113,1.0
2023-09-25 13:14:03,1.06113,1.06115,1.06113,1.06113,0.0
2023-09-25 13:14:04,1.06113,1.06115,1.06113,1.06113,0.0
2023-09-25 13:14:05,1.06113,1.06115,1.06113,1.06113,0.0
2023-09-25 13:14:06,1.06114,1.06117,1.06114,1.06114,1.0
2023-09-25 13:14:07,1.06114,1.06117,1.06114,1.06114,0.0
2023-09-25 13:14:08,1.06114,1.06116,1.06114,1.06114,1.0
2023-09-25 13:14:09,1.06114,1.06117,1.06114,1.06114,5.0
2023-09-25 13:14:10,1.06114,1.06117,1.06114,1.06114,1.0
2023-09-25 13:14:11,1.06113,1.06117,1.06113,1.06113,6.0
2023-09-25 13:14:12,1.06113,1.06117,1.06113,1.06113,1.0
2023-09-25 13:14:13,1.06115,1.06118,1.06113,1.06115,8.0
2023-09-25 13:14:14,1.0611,1.06114,1.06109,1.06111,5.0
2023-09-25 13:14:15,1.06108,1.06112,1.06108,1.06109,5.0
2023-09-25 13:14:16,1.06107,1.06111,1.06107,1.06109,6.0
2023-09-25 13:14:17,1.06108,1.0611,1.06105,1.06105,4.0
2023-09-25 13:14:18,1.06101,1.06106,1.06101,1.06102,6.0
2023-09-25 13:14:19,1.06103,1.06106,1.06103,1.06104,5.0
2023-09-25 13:14:20,1.06104,1.06106,1.06104,1.06104,0.0
2023-09-25 13:14:21,1.06104,1.06106,1.06104,1.06104,0.0
2023-09-25 13:14:22,1.06102,1.06105,1.06102,1.06102,4.0
2023-09-25 13:14:23,1.061,1.06102,1.06099,1.061,9.0
2023-09-25 13:14:24,1.061,1.06102,1.061,1.061,0.0
2023-09-25 13:14:25,1.061,1.06102,1.061,1.061,0.0
2023-09-25 13:14:26,1.061,1.06102,1.061,1.061,0.0
2023-09-25 13:14:27,1.06101,1.06105,1.06101,1.06101,1.0
2023-09-25 13:14:28,1.06101,1.06103,1.06101,1.06101,0.0
2023-09-25 13:14:29,1.06101,1.06103,1.06101,1.06101,0.0
2023-09-25 13:14:30,1.06102,1.06103,1.061,1.06102,1.0
2023-09-25 13:14:31,1.061,1.06102,1.061,1.061,2.0
2023-09-25 13:14:32,1.061,1.06102,1.061,1.061,0.0
2023-09-25 13:14:33,1.061,1.06103,1.061,1.061,2.0
2023-09-25 13:14:34,1.061,1.06103,1.061,1.061,0.0
2023-09-25 13:14:35,1.06104,1.06107,1.06104,1.06104,5.0
2023-09-25 13:14:36,1.06108,1.06113,1.06108,1.06109,2.0
2023-09-25 13:14:37,1.06109,1.06112,1.06109,1.06109,5.0
2023-09-25 13:14:38,1.06109,1.06113,1.061,1.061,5.0
2023-09-25 13:14:39,1.061,1.06103,1.061,1.061,2.0
2023-09-25 13:14:40,1.061,1.06101,1.06093,1.06093,0.0
2023-09-25 13:14:41,1.06094,1.06096,1.06092,1.06094,5.0
2023-09-25 13:14:42,1.06093,1.06096,1.06092,1.06094,1.0
2023-09-25 13:14:43,1.06094,1.06096,1.06094,1.06094,1.0
2023-09-25 13:14:44,1.06094,1.06098,1.06094,1.06094,5.0
2023-09-25 13:14:45,1.06095,1.06097,1.06094,1.06094,1.0
2023-09-25 13:14:46,1.06095,1.06098,1.06095,1.06095,2.0
2023-09-25 13:14:47,1.06095,1.06098,1.06095,1.06096,2.0
2023-09-25 13:14:48,1.06096,1.06098,1.06096,1.06096,0.0
2023-09-25 13:14:49,1.06099,1.061,1.06098,1.06098,1.0
2023-09-25 13:14:50,1.06097,1.06099,1.06094,1.06094,8.0
2023-09-25 13:14:51,1.06094,1.06097,1.06094,1.06094,2.0
2023-09-25 13:14:52,1.06094,1.06097,1.06094,1.06094,0.0
2023-09-25 13:14:53,1.06092,1.06095,1.06092,1.06092,2.0
2023-09-25 13:14:54,1.06092,1.06094,1.06092,1.06092,0.0
2023-09-25 13:14:55,1.06092,1.06094,1.06092,1.06092,0.0
2023-09-25 13:14:56,1.06092,1.06093,1.06092,1.06092,1.0
2023-09-25 13:14:57,1.06091,1.06093,1.0609,1.06091,4.0
2023-09-25 13:14:58,1.0609,1.06094,1.0609,1.06091,4.0
2023-09-25 13:14:59,1.06092,1.06095,1.06092,1.06092,5.0
2023-09-25 13:15:00,1.06092,1.06095,1.06092,1.06092,0.0
2023-09-26 13:00:00,1.06059,1.0606,1.06059,1.06059,1.0
2023-09-26 13:00:01,1.06063,1.06066,1.06061,1.06062,5.0
2023-09-26 13:00:02,1.06062,1.06068,1.06061,1.06063,4.0
2023-09-26 13:00:03,1.0606,1.06065,1.0606,1.0606,6.0
2023-09-26 13:00:04,1.0606,1.06065,1.0606,1.0606,5.0
2023-09-26 13:00:05,1.0606,1.06064,1.0606,1.0606,4.0
2023-09-26 13:00:06,1.06058,1.0606,1.06056,1.06058,1.0
2023-09-26 13:00:07,1.06053,1.06058,1.06051,1.06053,8.0
2023-09-26 13:00:08,1.06052,1.06055,1.06052,1.06052,1.0
2023-09-26 13:00:09,1.06051,1.06054,1.0605,1.0605,4.0
2023-09-26 13:00:10,1.0605,1.06054,1.0605,1.0605,4.0
2023-09-26 13:00:11,1.06046,1.06051,1.06045,1.06048,0.0
2023-09-26 13:00:12,1.06045,1.06049,1.06041,1.06045,4.0
2023-09-26 13:00:13,1.06044,1.06046,1.06041,1.06042,2.0
2023-09-26 13:00:14,1.06042,1.06045,1.06042,1.06042,0.0
2023-09-26 13:00:15,1.06042,1.06045,1.06042,1.06042,0.0
2023-09-26 13:00:16,1.06042,1.06047,1.06039,1.06042,5.0
2023-09-26 13:00:17,1.0604,1.06046,1.0604,1.06041,13.0
2023-09-26 13:00:18,1.06044,1.06048,1.06041,1.06041,5.0
2023-09-26 13:00:19,1.06045,1.06048,1.06045,1.06045,4.0
2023-09-26 13:00:20,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:00:21,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:00:22,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:00:23,1.06044,1.06048,1.06044,1.06044,6.0
2023-09-26 13:00:24,1.06044,1.06047,1.06044,1.06044,0.0
2023-09-26 13:00:25,1.06044,1.06047,1.06044,1.06044,0.0
2023-09-26 13:00:26,1.06044,1.06047,1.06044,1.06044,0.0
2023-09-26 13:00:27,1.06044,1.06047,1.06044,1.06044,0.0
2023-09-26 13:00:28,1.06045,1.06047,1.06045,1.06045,1.0
2023-09-26 13:00:29,1.06045,1.06047,1.06045,1.06045,0.0
2023-09-26 13:00:30,1.06045,1.06047,1.06045,1.06045,0.0
2023-09-26 13:00:31,1.06045,1.06047,1.06045,1.06045,0.0
2023-09-26 13:00:32,1.06045,1.06048,1.06045,1.06045,5.0
2023-09-26 13:00:33,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:00:34,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:00:35,1.06046,1.06059,1.06046,1.06046,2.0
2023-09-26 13:00:36,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:00:37,1.06055,1.06058,1.06055,1.06055,5.0
2023-09-26 13:00:38,1.06055,1.06058,1.06055,1.06055,0.0
2023-09-26 13:00:39,1.06056,1.06059,1.06056,1.06056,1.0
2023-09-26 13:00:40,1.06057,1.0606,1.06057,1.06057,5.0
2023-09-26 13:00:41,1.0606,1.06063,1.0606,1.0606,5.0
2023-09-26 13:00:42,1.0606,1.06062,1.0606,1.0606,0.0
2023-09-26 13:00:43,1.06058,1.06061,1.06058,1.06059,6.0
2023-09-26 13:00:44,1.06059,1.06061,1.06059,1.06059,0.0
2023-09-26 13:00:45,1.06059,1.06061,1.06059,1.06059,0.0
2023-09-26 13:00:46,1.06059,1.06061,1.06059,1.06059,0.0
2023-09-26 13:00:47,1.06059,1.06061,1.06059,1.06059,0.0
2023-09-26 13:00:48,1.06058,1.0606,1.06058,1.06058,1.0
2023-09-26 13:00:49,1.06058,1.0606,1.06058,1.06058,0.0
2023-09-26 13:00:50,1.06058,1.0606,1.06058,1.06058,0.0
2023-09-26 13:00:51,1.06058,1.0606,1.06058,1.06058,0.0
2023-09-26 13:00:52,1.06058,1.0606,1.06058,1.06058,0.0
2023-09-26 13:00:53,1.06058,1.0606,1.06058,1.06058,0.0
2023-09-26 13:00:54,1.06058,1.0606,1.06058,1.06058,0.0
2023-09-26 13:00:55,1.06058,1.06061,1.06058,1.06058,1.0
2023-09-26 13:00:56,1.06058,1.06061,1.06058,1.06058,0.0
2023-09-26 13:00:57,1.06058,1.06063,1.06058,1.06058,5.0
2023-09-26 13:00:58,1.06059,1.0606,1.06056,1.06058,8.0
2023-09-26 13:00:59,1.06058,1.06059,1.06058,1.06058,0.0
2023-09-26 13:01:00,1.06058,1.06059,1.06058,1.06058,0.0
2023-09-26 13:01:01,1.06055,1.06057,1.06054,1.06055,5.0
2023-09-26 13:01:02,1.06055,1.06057,1.06055,1.06055,0.0
2023-09-26 13:01:03,1.06055,1.06057,1.06055,1.06055,1.0
2023-09-26 13:01:04,1.06054,1.06056,1.06054,1.06054,2.0
2023-09-26 13:01:05,1.06053,1.06056,1.06053,1.06053,5.0
2023-09-26 13:01:06,1.06046,1.06049,1.06046,1.06048,1.0
2023-09-26 13:01:07,1.06045,1.06049,1.06045,1.06045,6.0
2023-09-26 13:01:08,1.06046,1.06049,1.06046,1.06046,4.0
2023-09-26 13:01:09,1.06046,1.06049,1.06046,1.06046,0.0
2023-09-26 13:01:10,1.06048,1.06053,1.06047,1.06049,5.0
2023-09-26 13:01:11,1.0605,1.06053,1.0605,1.06051,1.0
2023-09-26 13:01:12,1.06047,1.06052,1.06047,1.06049,2.0
2023-09-26 13:01:13,1.06048,1.06051,1.06048,1.06048,9.0
2023-09-26 13:01:14,1.06048,1.06051,1.06048,1.06048,2.0
2023-09-26 13:01:15,1.06048,1.0605,1.06048,1.06048,1.0
2023-09-26 13:01:16,1.06048,1.0605,1.06048,1.06048,0.0
2023-09-26 13:01:17,1.06049,1.06052,1.06049,1.06049,2.0
2023-09-26 13:01:18,1.06052,1.06055,1.06052,1.06052,1.0
2023-09-26 13:01:19,1.06052,1.06053,1.06052,1.06052,0.0
2023-09-26 13:01:20,1.06051,1.06055,1.06051,1.06051,5.0
2023-09-26 13:01:21,1.06051,1.06054,1.06051,1.06051,5.0
2023-09-26 13:01:22,1.06049,1.06051,1.06049,1.06049,0.0
2023-09-26 13:01:23,1.06049,1.0605,1.06046,1.06046,0.0
2023-09-26 13:01:24,1.06046,1.0605,1.06046,1.06046,0.0
2023-09-26 13:01:25,1.06045,1.06048,1.06045,1.06045,6.0
2023-09-26 13:01:26,1.06046,1.06048,1.06046,1.06046,1.0
2023-09-26 13:01:27,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:28,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:29,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:30,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:31,1.06045,1.06047,1.06045,1.06045,1.0
2023-09-26 13:01:32,1.06045,1.06048,1.06045,1.06045,5.0
2023-09-26 13:01:33,1.06046,1.06049,1.06046,1.06046,5.0
2023-09-26 13:01:34,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:35,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:36,1.06047,1.06049,1.06046,1.06047,1.0
2023-09-26 13:01:37,1.06045,1.06048,1.06045,1.06046,2.0
2023-09-26 13:01:38,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:39,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:40,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:41,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:42,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:43,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:44,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:45,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:46,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:47,1.06046,1.06048,1.06046,1.06046,0.0
2023-09-26 13:01:48,1.06043,1.06047,1.06043,1.06043,8.0
2023-09-26 13:01:49,1.06044,1.06047,1.06043,1.06044,4.0
2023-09-26 13:01:50,1.06044,1.06046,1.06044,1.06044,5.0
2023-09-26 13:01:51,1.06043,1.06044,1.06043,1.06043,2.0
2023-09-26 13:01:52,1.06042,1.06044,1.06042,1.06042,8.0
2023-09-26 13:01:53,1.06041,1.06045,1.06041,1.06041,5.0
2023-09-26 13:01:54,1.06043,1.06046,1.06042,1.06043,4.0
2023-09-26 13:01:55,1.06041,1.06044,1.06041,1.06041,6.0
2023-09-26 13:01:56,1.06041,1.06044,1.06041,1.06041,0.0
2023-09-26 13:01:57,1.06041,1.06044,1.06041,1.06041,0.0
2023-09-26 13:01:58,1.06041,1.06044,1.06041,1.06041,0.0
2023-09-26 13:01:59,1.06041,1.06044,1.06041,1.06041,0.0
2023-09-26 13:02:00,1.06041,1.06044,1.06041,1.06041,0.0
2023-09-26 13:02:01,1.0604,1.06043,1.0604,1.06041,1.0
2023-09-26 13:02:02,1.06041,1.06043,1.06041,1.06041,0.0
2023-09-26 13:02:03,1.06041,1.06043,1.06041,1.06041,1.0
2023-09-26 13:02:04,1.06041,1.06043,1.06041,1.06041,0.0
2023-09-26 13:02:05,1.06041,1.06043,1.06041,1.06041,0.0
2023-09-26 13:02:06,1.0604,1.06042,1.0604,1.0604,2.0
2023-09-26 13:02:07,1.0604,1.06043,1.06038,1.0604,5.0
2023-09-26 13:02:08,1.06036,1.06039,1.06036,1.06036,5.0
2023-09-26 13:02:09,1.06037,1.0604,1.06036,1.06038,1.0
2023-09-26 13:02:10,1.06036,1.0604,1.06036,1.06037,4.0
2023-09-26 13:02:11,1.06037,1.06042,1.06037,1.06037,7.0
2023-09-26 13:02:12,1.06038,1.06042,1.06038,1.0604,5.0
2023-09-26 13:02:13,1.06038,1.06043,1.06038,1.0604,7.0
2023-09-26 13:02:14,1.06041,1.06045,1.06041,1.06044,0.0
2023-09-26 13:02:15,1.06047,1.0605,1.06044,1.06044,7.0
2023-09-26 13:02:16,1.06051,1.06054,1.0605,1.0605,1.0
2023-09-26 13:02:17,1.06049,1.06054,1.06048,1.0605,0.0
2023-09-26 13:02:18,1.06049,1.06051,1.06048,1.06048,0.0
2023-09-26 13:02:19,1.06048,1.06051,1.06048,1.06048,0.0
2023-09-26 13:02:20,1.0605,1.06052,1.06049,1.0605,0.0
2023-09-26 13:02:21,1.0605,1.06053,1.0605,1.0605,5.0
2023-09-26 13:02:22,1.06049,1.0605,1.06049,1.06049,1.0
2023-09-26 13:02:23,1.06048,1.0605,1.06046,1.06049,1.0
2023-09-26 13:02:24,1.06048,1.0605,1.06048,1.06048,2.0
2023-09-26 13:02:25,1.06049,1.0605,1.06048,1.06049,4.0
2023-09-26 13:02:26,1.06049,1.06051,1.06049,1.06049,4.0
2023-09-26 13:02:27,1.06049,1.06053,1.06049,1.06049,4.0
2023-09-26 13:02:28,1.06049,1.06052,1.06049,1.0605,1.0
2023-09-26 13:02:29,1.0605,1.06052,1.0605,1.0605,0.0
2023-09-26 13:02:30,1.0605,1.06062,1.0605,1.06051,5.0
2023-09-26 13:02:31,1.0606,1.06064,1.06059,1.06059,5.0
2023-09-26 13:02:32,1.06059,1.06061,1.06057,1.06057,12.0
2023-09-26 13:02:33,1.06057,1.06059,1.06057,1.06057,0.0
2023-09-26 13:02:34,1.06057,1.06059,1.06057,1.06057,0.0
2023-09-26 13:02:35,1.06056,1.06059,1.06056,1.06056,5.0
2023-09-26 13:02:36,1.06056,1.06059,1.06056,1.06056,0.0
2023-09-26 13:02:37,1.06056,1.06059,1.06056,1.06056,0.0
2023-09-26 13:02:38,1.06056,1.06059,1.06056,1.06056,0.0
2023-09-26 13:02:39,1.06056,1.06059,1.06056,1.06056,0.0
2023-09-26 13:02:40,1.06056,1.06058,1.06055,1.06056,5.0
2023-09-26 13:02:41,1.06056,1.06058,1.06056,1.06056,0.0
2023-09-26 13:02:42,1.06056,1.06058,1.06056,1.06056,0.0
2023-09-26 13:02:43,1.06056,1.06058,1.06056,1.06056,4.0
2023-09-26 13:02:44,1.06055,1.06058,1.06055,1.06055,5.0
2023-09-26 13:02:45,1.06055,1.06057,1.06055,1.06055,5.0
2023-09-26 13:02:46,1.06056,1.06058,1.06056,1.06056,5.0
2023-09-26 13:02:47,1.06055,1.06057,1.06051,1.06055,1.0
2023-09-26 13:02:48,1.06051,1.06052,1.06046,1.06048,1.0
2023-09-26 13:02:49,1.06046,1.06049,1.06046,1.06046,5.0
2023-09-26 13:02:50,1.06046,1.06049,1.06046,1.06046,0.0
2023-09-26 13:02:51,1.06047,1.06051,1.06047,1.06047,4.0
2023-09-26 13:02:52,1.06049,1.06051,1.06049,1.06049,5.0
2023-09-26 13:02:53,1.06045,1.06049,1.06045,1.06048,5.0
2023-09-26 13:02:54,1.06044,1.06047,1.06042,1.06044,5.0
2023-09-26 13:02:55,1.06045,1.06048,1.06042,1.06042,1.0
2023-09-26 13:02:56,1.06045,1.06048,1.06045,1.06045,5.0
2023-09-26 13:02:57,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:02:58,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:02:59,1.06047,1.0605,1.06046,1.06046,2.0
2023-09-26 13:03:00,1.06046,1.06047,1.06045,1.06045,1.0
2023-09-26 13:03:01,1.06044,1.06047,1.06044,1.06044,5.0
2023-09-26 13:03:02,1.06045,1.06047,1.06045,1.06045,5.0
2023-09-26 13:03:03,1.06045,1.06047,1.06045,1.06045,0.0
2023-09-26 13:03:04,1.06044,1.06047,1.06044,1.06045,2.0
2023-09-26 13:03:05,1.06045,1.06046,1.06043,1.06045,1.0
2023-09-26 13:03:06,1.06045,1.06046,1.06045,1.06045,0.0
2023-09-26 13:03:07,1.06045,1.06046,1.06044,1.06044,4.0
2023-09-26 13:03:08,1.06045,1.06048,1.06045,1.06045,4.0
2023-09-26 13:03:09,1.06044,1.06048,1.06044,1.06044,5.0
2023-09-26 13:03:10,1.06044,1.06046,1.06044,1.06044,5.0
2023-09-26 13:03:11,1.06045,1.06048,1.06044,1.06044,0.0
2023-09-26 13:03:12,1.06044,1.06047,1.06044,1.06044,0.0
2023-09-26 13:03:13,1.06044,1.06047,1.06044,1.06044,0.0
2023-09-26 13:03:14,1.06045,1.06047,1.06045,1.06045,4.0
2023-09-26 13:03:15,1.06044,1.06047,1.06044,1.06045,7.0
2023-09-26 13:03:16,1.06045,1.06048,1.06045,1.06045,5.0
2023-09-26 13:03:17,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:03:18,1.06045,1.06048,1.06045,1.06045,0.0
2023-09-26 13:03:19,1.06046,1.06048,1.06046,1.06046,5.0
2023-09-26 13:03:20,1.06047,1.0605,1.06046,1.06047,0.0
2023-09-26 13:03:21,1.06047,1.0605,1.06047,1.06047,0.0
2023-09-26 13:03:22,1.06047,1.0605,1.06047,1.06047,0.0
2023-09-26 13:03:23,1.06047,1.0605,1.06047,1.06047,0.0
2023-09-26 13:03:24,1.06046,1.06048,1.06046,1.06046,1.0
2023-09-26 13:03:25,1.06042,1.06047,1.06042,1.06046,5.0
2023-09-26 13:03:26,1.06041,1.06045,1.06041,1.06041,5.0
2023-09-26 13:03:27,1.06041,1.06045,1.06041,1.06041,0.0
2023-09-26 13:03:28,1.06041,1.06045,1.06041,1.06041,0.0
2023-09-26 13:03:29,1.06041,1.06045,1.06041,1.06041,0.0
2023-09-26 13:03:30,1.06041,1.06045,1.06041,1.06041,0.0
2023-09-26 13:03:31,1.06041,1.06045,1.06041,1.06041,0.0
2023-09-26 13:03:32,1.06041,1.06044,1.06041,1.06041,1.0
2023-09-26 13:03:33,1.06041,1.06043,1.06041,1.06041,0.0
2023-09-26 13:03:34,1.06031,1.0604,1.0603,1.0603,4.0
2023-09-26 13:03:35,1.0603,1.06034,1.0603,1.0603,5.0
2023-09-26 13:03:36,1.06031,1.06037,1.06031,1.06034,4.0
2023-09-26 13:03:37,1.06036,1.06037,1.06035,1.06036,4.0
2023-09-26 13:03:38,1.06036,1.06038,1.06035,1.06035,0.0
2023-09-26 13:03:39,1.06035,1.06037,1.06035,1.06035,0.0
2023-09-26 13:03:40,1.06035,1.06038,1.06035,1.06035,7.0
2023-09-26 13:03:41,1.06036,1.06038,1.06036,1.06036,4.0
2023-09-26 13:03:42,1.06036,1.06038,1.06036,1.06036,0.0
2023-09-26 13:03:43,1.06036,1.06038,1.06035,1.06035,4.0
2023-09-26 13:03:44,1.06036,1.06044,1.06035,1.06041,0.0
2023-09-26 13:03:45,1.06041,1.06043,1.06041,1.06041,0.0
2023-09-26 13:03:46,1.06041,1.06043,1.06041,1.06041,0.0
2023-09-26 13:03:47,1.06041,1.06043,1.06041,1.06041,0.0
2023-09-26 13:03:48,1.06041,1.06045,1.06041,1.06041,1.0
2023-09-26 13:03:49,1.06042,1.06045,1.06042,1.06043,6.0
2023-09-26 13:03:50,1.06043,1.06046,1.06041,1.06041,1.0
2023-09-26 13:03:51,1.06043,1.06045,1.06041,1.06043,3.0
2023-09-26 13:03:52,1.06043,1.06046,1.06042,1.06042,4.0
2023-09-26 13:03:53,1.0604,1.06044,1.0604,1.06042,0.0
2023-09-26 13:03:54,1.06041,1.06043,1.06039,1.06039,4.0
2023-09-26 13:03:55,1.06042,1.06043,1.06041,1.06041,0.0
2023-09-26 13:03:56,1.06041,1.06044,1.06041,1.06041,5.0
2023-09-26 13:03:57,1.06041,1.06044,1.06041,1.06041,0.0
2023-09-26 13:03:58,1.06041,1.06043,1.06041,1.06041,5.0
2023-09-26 13:03:59,1.06041,1.06043,1.06041,1.06041,0.0
2023-09-26 13:04:00,1.06041,1.06044,1.0604,1.06041,5.0
2023-09-26 13:04:01,1.0604,1.06043,1.0604,1.0604,5.0
2023-09-26 13:04:02,1.06038,1.06041,1.06036,1.06039,6.0
2023-09-26 13:04:03,1.06036,1.06038,1.06036,1.06036,5.0
2023-09-26 13:04:04,1.06036,1.06038,1.06036,1.06036,0.0
2023-09-26 13:04:05,1.06036,1.06038,1.06036,1.06036,0.0
2023-09-26 13:04:06,1.06035,1.06038,1.06035,1.06035,6.0
2023-09-26 13:04:07,1.06035,1.06038,1.06035,1.06035,0.0
2023-09-26 13:04:08,1.06035,1.06038,1.06034,1.06035,5.0
2023-09-26 13:04:09,1.06036,1.06038,1.06036,1.06036,4.0
2023-09-26 13:04:10,1.06038,1.0604,1.06036,1.06036,1.0
2023-09-26 13:04:11,1.06036,1.06039,1.06036,1.06036,7.0
2023-09-26 13:04:12,1.06036,1.06039,1.06036,1.06036,0.0
2023-09-26 13:04:13,1.06035,1.06037,1.06035,1.06036,6.0
2023-09-26 13:04:14,1.06036,1.06037,1.06036,1.06036,0.0
2023-09-26 13:04:15,1.06035,1.06038,1.06035,1.06035,2.0
2023-09-26 13:04:16,1.06035,1.06038,1.06035,1.06035,1.0
2023-09-26 13:04:17,1.06034,1.06042,1.06034,1.06039,5.0
2023-09-26 13:04:18,1.06039,1.0604,1.06039,1.06039,0.0
2023-09-26 13:04:19,1.0604,1.06043,1.0604,1.0604,1.0
2023-09-26 13:04:20,1.0604,1.06043,1.0604,1.0604,0.0
2023-09-26 13:04:21,1.06043,1.06047,1.06043,1.06043,5.0
2023-09-26 13:04:22,1.06044,1.06047,1.06044,1.06044,4.0
2023-09-26 13:04:23,1.06045,1.06049,1.06045,1.06045,4.0
2023-09-26 13:04:24,1.06045,1.0605,1.06045,1.06047,0.0
2023-09-26 13:04:25,1.06047,1.0605,1.06047,1.06047,0.0
2023-09-26 13:04:26,1.06043,1.06048,1.06043,1.06044,5.0
2023-09-26 13:04:27,1.06048,1.06051,1.06044,1.06047,4.0
2023-09-26 13:04:28,1.06049,1.06052,1.06047,1.06048,1.0
2023-09-26 13:04:29,1.06048,1.0605,1.06048,1.06048,0.0
2023-09-26 13:04:30,1.06046,1.0605,1.06046,1.06046,4.0
2023-09-26 13:04:31,1.06045,1.06049,1.06045,1.06045,12.0
2023-09-26 13:04:32,1.06045,1.06048,1.06045,1.06045,5.0
2023-09-26 13:04:33,1.06044,1.06046,1.06042,1.06044,7.0
2023-09-26 13:04:34,1.06043,1.06046,1.06043,1.06043,4.0
2023-09-26 13:04:35,1.06044,1.06046,1.06043,1.06044,4.0
2023-09-26 13:04:36,1.06044,1.06046,1.06044,1.06044,0.0
2023-09-26 13:04:37,1.06042,1.06046,1.06042,1.06042,5.0
2023-09-26 13:04:38,1.06043,1.06046,1.06042,1.06043,4.0
2023-09-26 13:04:39,1.06043,1.06046,1.06043,1.06043,0.0
2023-09-26 13:04:40,1.06043,1.06045,1.06043,1.06043,4.0
2023-09-26 13:04:41,1.06043,1.06045,1.06043,1.06043,0.0
2023-09-26 13:04:42,1.06043,1.06046,1.06043,1.06043,4.0
2023-09-26 13:04:43,1.06043,1.06045,1.06043,1.06043,0.0
2023-09-26 13:04:44,1.06042,1.06046,1.06042,1.06043,5.0
2023-09-26 13:04:45,1.06041,1.06045,1.06041,1.06041,13.0
2023-09-26 13:04:46,1.06041,1.06045,1.06041,1.06041,0.0
2023-09-26 13:04:47,1.06041,1.06045,1.06041,1.06041,0.0
2023-09-26 13:04:48,1.06041,1.06045,1.06041,1.06041,0.0
